id,order_date,ship_mode,customer_id,sales,ingestion_timestamp,source_system
129896,6/15/2015,standard,890,496.896,2026-02-04 11:02:30.630186,orders_csv
129917,10/2/2015,first,296,569.336,2026-02-04 11:02:30.630186,orders_csv
130022,8/10/2015,standard,474,74.94,2026-02-04 11:02:30.630186,orders_csv
130113,12/27/2015,standard,242,991.26,2026-02-04 11:02:30.630186,orders_csv
130183,11/13/2015,standard,904,613.9992,2026-02-04 11:02:30.630186,orders_csv
130204,9/3/2015,standard,902,178.79,2026-02-04 11:02:30.630186,orders_csv
130218,3/23/2015,first,662,59.48,2026-02-04 11:02:30.630186,orders_csv
130253,12/14/2015,standard,133,15.24,2026-02-04 11:02:30.630186,orders_csv
130365,4/25/2015,standard,820,349.082,2026-02-04 11:02:30.630186,orders_csv
130456,8/21/2015,standard,974,667.378,2026-02-04 11:02:30.630186,orders_csv
130554,4/7/2015,first,973,11.736,2026-02-04 11:02:30.630186,orders_csv
130610,7/5/2015,standard,971,19.0,2026-02-04 11:02:30.630186,orders_csv
130659,12/4/2015,second,376,2201.864,2026-02-04 11:02:30.630186,orders_csv
130736,12/7/2015,first,293,6.57,2026-02-04 11:02:30.630186,orders_csv
130785,9/5/2015,standard,766,733.283,2026-02-04 11:02:30.630186,orders_csv
130792,4/28/2015,standard,747,44.66,2026-02-04 11:02:30.630186,orders_csv
130848,10/25/2015,same day,698,582.336,2026-02-04 11:02:30.630186,orders_csv
130855,12/29/2015,standard,250,6.36,2026-02-04 11:02:30.630186,orders_csv
130876,5/12/2015,second,47,36.63,2026-02-04 11:02:30.630186,orders_csv
130883,9/26/2015,standard,988,412.664,2026-02-04 11:02:30.630186,orders_csv
130890,11/2/2015,standard,932,1038.84,2026-02-04 11:02:30.630186,orders_csv
130974,11/27/2015,second,487,1170.918,2026-02-04 11:02:30.630186,orders_csv
130995,11/1/2015,standard,999,4.95,2026-02-04 11:02:30.630186,orders_csv
131072,11/5/2015,same day,36,98.352,2026-02-04 11:02:30.630186,orders_csv
131128,10/19/2015,first,750,34.44,2026-02-04 11:02:30.630186,orders_csv
131338,8/9/2015,first,473,3385.614,2026-02-04 11:02:30.630186,orders_csv
131352,10/8/2015,standard,261,72.78,2026-02-04 11:02:30.630186,orders_csv
131422,11/5/2015,standard,477,207.0,2026-02-04 11:02:30.630186,orders_csv
131457,10/31/2015,standard,823,14.28,2026-02-04 11:02:30.630186,orders_csv
131534,3/28/2015,standard,674,199.64,2026-02-04 11:02:30.630186,orders_csv
131597,9/14/2015,standard,159,170.136,2026-02-04 11:02:30.630186,orders_csv
131758,5/28/2015,standard,46,60.87,2026-02-04 11:02:30.630186,orders_csv
131779,6/12/2015,standard,371,29.9,2026-02-04 11:02:30.630186,orders_csv
131856,5/12/2015,standard,929,769.024,2026-02-04 11:02:30.630186,orders_csv
131884,12/6/2015,same day,968,594.002,2026-02-04 11:02:30.630186,orders_csv
132080,8/22/2015,first,803,50.112,2026-02-04 11:02:30.630186,orders_csv
132101,3/19/2015,standard,678,453.576,2026-02-04 11:02:30.630186,orders_csv
132136,3/8/2015,standard,77,8.568,2026-02-04 11:02:30.630186,orders_csv
132276,2/23/2015,standard,763,37.776,2026-02-04 11:02:30.630186,orders_csv
132318,10/30/2015,first,713,182.91,2026-02-04 11:02:30.630186,orders_csv
132374,2/22/2015,second,543,79.36,2026-02-04 11:02:30.630186,orders_csv
132388,10/10/2015,first,877,393.186,2026-02-04 11:02:30.630186,orders_csv
132465,9/11/2015,second,829,1082.15,2026-02-04 11:02:30.630186,orders_csv
132486,10/23/2015,second,243,1446.784,2026-02-04 11:02:30.630186,orders_csv
132507,7/30/2015,second,240,61.792,2026-02-04 11:02:30.630186,orders_csv
132570,10/31/2015,second,921,82.74,2026-02-04 11:02:30.630186,orders_csv
132626,7/9/2015,standard,547,1133.82,2026-02-04 11:02:30.630186,orders_csv
132633,2/3/2015,second,436,12.144,2026-02-04 11:02:30.630186,orders_csv
132815,9/19/2015,second,231,22.96,2026-02-04 11:02:30.630186,orders_csv
132906,9/10/2015,standard,129,51.52,2026-02-04 11:02:30.630186,orders_csv
132941,5/25/2015,first,581,262.72,2026-02-04 11:02:30.630186,orders_csv
132948,3/27/2015,standard,924,83.7,2026-02-04 11:02:30.630186,orders_csv
133025,9/17/2015,second,878,32.4,2026-02-04 11:02:30.630186,orders_csv
133242,6/18/2015,standard,291,1046.47,2026-02-04 11:02:30.630186,orders_csv
133396,8/13/2015,first,791,64.68,2026-02-04 11:02:30.630186,orders_csv
133445,10/5/2015,standard,154,357.462,2026-02-04 11:02:30.630186,orders_csv
133452,4/13/2015,standard,545,910.792,2026-02-04 11:02:30.630186,orders_csv
133494,3/1/2015,standard,42,3.552,2026-02-04 11:02:30.630186,orders_csv
133536,3/28/2015,second,731,22.92,2026-02-04 11:02:30.630186,orders_csv
133585,3/1/2015,first,794,1283.3264,2026-02-04 11:02:30.630186,orders_csv
133627,5/31/2015,standard,198,22.2,2026-02-04 11:02:30.630186,orders_csv
133837,4/13/2015,standard,545,10.744,2026-02-04 11:02:30.630186,orders_csv
133977,9/6/2015,second,342,3.444,2026-02-04 11:02:30.630186,orders_csv
134075,12/12/2015,standard,485,526.88,2026-02-04 11:02:30.630186,orders_csv
134082,12/11/2015,standard,510,110.528,2026-02-04 11:02:30.630186,orders_csv
134117,12/17/2015,second,107,450.194,2026-02-04 11:02:30.630186,orders_csv
134201,4/10/2015,standard,901,156.71,2026-02-04 11:02:30.630186,orders_csv
134257,3/16/2015,second,383,498.93,2026-02-04 11:02:30.630186,orders_csv
134719,10/10/2015,standard,91,1801.632,2026-02-04 11:02:30.630186,orders_csv
134747,10/12/2015,second,607,412.24,2026-02-04 11:02:30.630186,orders_csv
134782,12/27/2015,standard,579,105.42,2026-02-04 11:02:30.630186,orders_csv
134859,10/4/2015,standard,112,85.68,2026-02-04 11:02:30.630186,orders_csv
134894,12/7/2015,standard,74,436.86,2026-02-04 11:02:30.630186,orders_csv
134922,11/7/2015,standard,875,24.4,2026-02-04 11:02:30.630186,orders_csv
134943,12/5/2015,first,618,152.8,2026-02-04 11:02:30.630186,orders_csv
134992,9/22/2015,second,414,80.38,2026-02-04 11:02:30.630186,orders_csv
135020,5/28/2015,standard,661,632.856,2026-02-04 11:02:30.630186,orders_csv
135174,4/30/2015,second,374,1022.97,2026-02-04 11:02:30.630186,orders_csv
135251,8/6/2015,standard,703,467.6532,2026-02-04 11:02:30.630186,orders_csv
135272,12/7/2015,standard,587,79.92,2026-02-04 11:02:30.630186,orders_csv
135314,7/9/2015,second,524,269.982,2026-02-04 11:02:30.630186,orders_csv
135363,3/28/2015,standard,734,20.784,2026-02-04 11:02:30.630186,orders_csv
135391,2/9/2015,second,688,80.88,2026-02-04 11:02:30.630186,orders_csv
135489,9/19/2015,second,192,279.86,2026-02-04 11:02:30.630186,orders_csv
135510,9/5/2015,standard,455,67.96,2026-02-04 11:02:30.630186,orders_csv
135538,12/24/2015,standard,358,883.84,2026-02-04 11:02:30.630186,orders_csv
135545,11/24/2015,standard,77,266.294,2026-02-04 11:02:30.630186,orders_csv
135580,12/30/2015,standard,583,3251.34,2026-02-04 11:02:30.630186,orders_csv
135622,12/8/2015,second,57,2079.112,2026-02-04 11:02:30.630186,orders_csv
135685,11/16/2015,second,926,2233.02,2026-02-04 11:02:30.630186,orders_csv
135727,5/11/2015,second,895,191.968,2026-02-04 11:02:30.630186,orders_csv
135853,12/11/2015,first,12,324.22,2026-02-04 11:02:30.630186,orders_csv
136105,6/12/2015,standard,844,24.56,2026-02-04 11:02:30.630186,orders_csv
136147,11/13/2015,standard,368,233.064,2026-02-04 11:02:30.630186,orders_csv
136196,11/28/2015,standard,171,322.59,2026-02-04 11:02:30.630186,orders_csv
136224,5/31/2015,same day,349,10.272,2026-02-04 11:02:30.630186,orders_csv
136378,4/2/2015,standard,343,9.156,2026-02-04 11:02:30.630186,orders_csv
136420,11/20/2015,first,16,139.816,2026-02-04 11:02:30.630186,orders_csv
136469,7/11/2015,first,913,1136.896,2026-02-04 11:02:30.630186,orders_csv
136658,9/10/2015,standard,750,6.08,2026-02-04 11:02:30.630186,orders_csv
136700,12/6/2015,second,575,8.96,2026-02-04 11:02:30.630186,orders_csv
136728,9/13/2015,second,359,177.896,2026-02-04 11:02:30.630186,orders_csv
136735,7/26/2015,standard,884,167.86,2026-02-04 11:02:30.630186,orders_csv
136798,5/8/2015,standard,825,545.91,2026-02-04 11:02:30.630186,orders_csv
136805,5/23/2015,second,334,925.83,2026-02-04 11:02:30.630186,orders_csv
137064,2/6/2015,standard,744,692.214,2026-02-04 11:02:30.630186,orders_csv
137071,12/20/2015,first,230,100.8,2026-02-04 11:02:30.630186,orders_csv
137106,3/31/2015,standard,786,79.96,2026-02-04 11:02:30.630186,orders_csv
137113,12/1/2015,second,758,4210.65,2026-02-04 11:02:30.630186,orders_csv
137225,12/15/2015,standard,593,3.28,2026-02-04 11:02:30.630186,orders_csv
137281,6/13/2015,standard,29,6.48,2026-02-04 11:02:30.630186,orders_csv
137302,4/26/2015,standard,938,485.784,2026-02-04 11:02:30.630186,orders_csv
137512,5/7/2015,standard,368,259.942,2026-02-04 11:02:30.630186,orders_csv
137526,1/13/2015,standard,310,612.458,2026-02-04 11:02:30.630186,orders_csv
137603,9/19/2015,standard,953,8.4,2026-02-04 11:02:30.630186,orders_csv
137708,11/22/2015,second,941,114.37,2026-02-04 11:02:30.630186,orders_csv
137750,6/25/2015,standard,482,204.85,2026-02-04 11:02:30.630186,orders_csv
137897,11/14/2015,standard,670,134.5,2026-02-04 11:02:30.630186,orders_csv
137925,11/30/2015,standard,991,705.068,2026-02-04 11:02:30.630186,orders_csv
137946,9/1/2015,second,703,979.104,2026-02-04 11:02:30.630186,orders_csv
137974,4/16/2015,first,884,2298.9,2026-02-04 11:02:30.630186,orders_csv
138002,9/6/2015,standard,727,197.916,2026-02-04 11:02:30.630186,orders_csv
138009,11/29/2015,standard,273,1542.47,2026-02-04 11:02:30.630186,orders_csv
138219,3/23/2015,standard,375,33.36,2026-02-04 11:02:30.630186,orders_csv
138331,8/7/2015,standard,759,106.8,2026-02-04 11:02:30.630186,orders_csv
138457,9/13/2015,standard,393,13.092,2026-02-04 11:02:30.630186,orders_csv
138485,2/27/2015,second,453,538.92,2026-02-04 11:02:30.630186,orders_csv
138492,5/15/2015,standard,400,51.968,2026-02-04 11:02:30.630186,orders_csv
138534,7/17/2015,second,310,195.466,2026-02-04 11:02:30.630186,orders_csv
138625,11/2/2015,first,165,197.72,2026-02-04 11:02:30.630186,orders_csv
138674,11/14/2015,first,281,259.864,2026-02-04 11:02:30.630186,orders_csv
138898,5/25/2015,standard,275,845.728,2026-02-04 11:02:30.630186,orders_csv
138954,11/15/2015,first,228,224.934,2026-02-04 11:02:30.630186,orders_csv
139094,11/22/2015,standard,739,206.962,2026-02-04 11:02:30.630186,orders_csv
139164,6/23/2015,standard,880,366.99,2026-02-04 11:02:30.630186,orders_csv
139248,7/25/2015,standard,163,623.96,2026-02-04 11:02:30.630186,orders_csv
139290,10/26/2015,standard,365,5.76,2026-02-04 11:02:30.630186,orders_csv
139374,9/10/2015,standard,942,179.886,2026-02-04 11:02:30.630186,orders_csv
139584,8/24/2015,standard,793,310.364,2026-02-04 11:02:30.630186,orders_csv
139731,10/15/2015,same day,121,2717.31,2026-02-04 11:02:30.630186,orders_csv
139738,9/25/2015,standard,170,128.744,2026-02-04 11:02:30.630186,orders_csv
139780,12/31/2015,second,69,116.4,2026-02-04 11:02:30.630186,orders_csv
139850,6/12/2015,standard,430,64.032,2026-02-04 11:02:30.630186,orders_csv
139962,12/13/2015,standard,850,57.32,2026-02-04 11:02:30.630186,orders_csv
140025,4/7/2015,standard,368,847.2,2026-02-04 11:02:30.630186,orders_csv
140144,6/20/2015,second,987,383.616,2026-02-04 11:02:30.630186,orders_csv
140221,3/5/2015,second,286,257.32,2026-02-04 11:02:30.630186,orders_csv
140375,10/2/2015,second,785,26.82,2026-02-04 11:02:30.630186,orders_csv
140410,11/3/2015,standard,78,1345.418,2026-02-04 11:02:30.630186,orders_csv
140557,9/7/2015,standard,290,559.93,2026-02-04 11:02:30.630186,orders_csv
140718,7/2/2015,first,117,246.364,2026-02-04 11:02:30.630186,orders_csv
140830,11/30/2015,second,983,89.36,2026-02-04 11:02:30.630186,orders_csv
140921,2/3/2015,first,537,178.37,2026-02-04 11:02:30.630186,orders_csv
140984,9/14/2015,standard,991,1884.144,2026-02-04 11:02:30.630186,orders_csv
141012,6/9/2015,second,354,495.736,2026-02-04 11:02:30.630186,orders_csv
141040,10/9/2015,second,764,655.88,2026-02-04 11:02:30.630186,orders_csv
141145,9/17/2015,standard,504,87.168,2026-02-04 11:02:30.630186,orders_csv
141243,1/3/2015,second,915,1757.8536,2026-02-04 11:02:30.630186,orders_csv
141250,1/19/2015,standard,153,301.742,2026-02-04 11:02:30.630186,orders_csv
141327,11/30/2015,first,754,440.144,2026-02-04 11:02:30.630186,orders_csv
141565,9/20/2015,standard,661,1664.132,2026-02-04 11:02:30.630186,orders_csv
141593,12/14/2015,second,423,369.56,2026-02-04 11:02:30.630186,orders_csv
141740,11/1/2015,standard,741,205.164,2026-02-04 11:02:30.630186,orders_csv
141754,12/20/2015,standard,111,11.696,2026-02-04 11:02:30.630186,orders_csv
141768,5/25/2015,second,167,14.73,2026-02-04 11:02:30.630186,orders_csv
141810,11/2/2015,standard,597,374.076,2026-02-04 11:02:30.630186,orders_csv
141936,8/7/2015,standard,259,19.152,2026-02-04 11:02:30.630186,orders_csv
142027,4/9/2015,standard,760,369.912,2026-02-04 11:02:30.630186,orders_csv
142041,6/7/2015,second,461,7.52,2026-02-04 11:02:30.630186,orders_csv
142055,5/8/2015,first,10,37.94,2026-02-04 11:02:30.630186,orders_csv
142139,8/31/2015,standard,107,20.96,2026-02-04 11:02:30.630186,orders_csv
142202,9/18/2015,second,461,717.12,2026-02-04 11:02:30.630186,orders_csv
142237,7/11/2015,first,797,676.734,2026-02-04 11:02:30.630186,orders_csv
142377,12/4/2015,standard,538,85.96,2026-02-04 11:02:30.630186,orders_csv
142419,7/11/2015,second,736,128.322,2026-02-04 11:02:30.630186,orders_csv
142433,4/20/2015,standard,276,117.456,2026-02-04 11:02:30.630186,orders_csv
142454,8/15/2015,standard,880,174.49,2026-02-04 11:02:30.630186,orders_csv
142475,12/3/2015,standard,568,590.352,2026-02-04 11:02:30.630186,orders_csv
142601,4/18/2015,second,974,1009.13,2026-02-04 11:02:30.630186,orders_csv
142692,10/23/2015,standard,106,3.592,2026-02-04 11:02:30.630186,orders_csv
142734,4/16/2015,standard,495,127.764,2026-02-04 11:02:30.630186,orders_csv
142755,9/4/2015,standard,722,919.49,2026-02-04 11:02:30.630186,orders_csv
142930,11/28/2015,standard,723,335.52,2026-02-04 11:02:30.630186,orders_csv
142937,12/5/2015,first,722,45.04,2026-02-04 11:02:30.630186,orders_csv
142944,3/6/2015,standard,445,1555.244,2026-02-04 11:02:30.630186,orders_csv
142993,10/12/2015,standard,503,99.86,2026-02-04 11:02:30.630186,orders_csv
143077,9/17/2015,standard,761,28.524,2026-02-04 11:02:30.630186,orders_csv
143105,12/10/2015,same day,698,1033.234,2026-02-04 11:02:30.630186,orders_csv
143119,9/24/2015,standard,582,517.5,2026-02-04 11:02:30.630186,orders_csv
143147,5/26/2015,second,197,610.156,2026-02-04 11:02:30.630186,orders_csv
143238,9/6/2015,first,491,46.32,2026-02-04 11:02:30.630186,orders_csv
143364,7/14/2015,second,186,860.916,2026-02-04 11:02:30.630186,orders_csv
143490,12/6/2015,standard,810,339.334,2026-02-04 11:02:30.630186,orders_csv
143532,3/19/2015,standard,921,14.496,2026-02-04 11:02:30.630186,orders_csv
143602,4/25/2015,second,520,13.944,2026-02-04 11:02:30.630186,orders_csv
143616,9/27/2015,second,29,99.2,2026-02-04 11:02:30.630186,orders_csv
143700,7/26/2015,same day,867,10.368,2026-02-04 11:02:30.630186,orders_csv
143882,6/26/2015,standard,917,43.056,2026-02-04 11:02:30.630186,orders_csv
143980,12/25/2015,standard,916,414.96,2026-02-04 11:02:30.630186,orders_csv
144043,5/10/2015,standard,241,46.688,2026-02-04 11:02:30.630186,orders_csv
144099,11/29/2015,same day,843,4.304,2026-02-04 11:02:30.630186,orders_csv
144190,6/9/2015,standard,476,12.96,2026-02-04 11:02:30.630186,orders_csv
144253,5/4/2015,second,278,26.8,2026-02-04 11:02:30.630186,orders_csv
144267,8/21/2015,first,671,632.148,2026-02-04 11:02:30.630186,orders_csv
144274,11/23/2015,second,486,420.64,2026-02-04 11:02:30.630186,orders_csv
144288,12/25/2015,standard,272,19.584,2026-02-04 11:02:30.630186,orders_csv
144302,6/19/2015,standard,172,5.792,2026-02-04 11:02:30.630186,orders_csv
144386,11/5/2015,standard,719,25.344,2026-02-04 11:02:30.630186,orders_csv
144519,11/13/2015,standard,889,403.94,2026-02-04 11:02:30.630186,orders_csv
144652,11/20/2015,standard,818,19.46,2026-02-04 11:02:30.630186,orders_csv
144722,3/16/2015,standard,732,43.13,2026-02-04 11:02:30.630186,orders_csv
144806,12/6/2015,standard,230,757.712,2026-02-04 11:02:30.630186,orders_csv
144890,12/25/2015,standard,478,9.96,2026-02-04 11:02:30.630186,orders_csv
145065,12/12/2015,first,17,32.308,2026-02-04 11:02:30.630186,orders_csv
145184,11/27/2015,first,45,188.94,2026-02-04 11:02:30.630186,orders_csv
145324,11/15/2015,standard,429,39.96,2026-02-04 11:02:30.630186,orders_csv
145352,3/16/2015,standard,98,6412.77,2026-02-04 11:02:30.630186,orders_csv
145394,11/16/2015,standard,485,295.968,2026-02-04 11:02:30.630186,orders_csv
145401,1/30/2015,standard,861,14.304,2026-02-04 11:02:30.630186,orders_csv
145415,4/12/2015,second,519,40.74,2026-02-04 11:02:30.630186,orders_csv
145457,3/24/2015,second,542,46.9,2026-02-04 11:02:30.630186,orders_csv
145485,11/5/2015,same day,65,62.8,2026-02-04 11:02:30.630186,orders_csv
145758,10/30/2015,same day,871,1035.8,2026-02-04 11:02:30.630186,orders_csv
145814,11/19/2015,standard,520,867.744,2026-02-04 11:02:30.630186,orders_csv
145821,5/1/2015,standard,535,88.752,2026-02-04 11:02:30.630186,orders_csv
145828,10/5/2015,first,61,53.04,2026-02-04 11:02:30.630186,orders_csv
145835,5/13/2015,second,362,238.384,2026-02-04 11:02:30.630186,orders_csv
145849,9/15/2015,second,849,215.18,2026-02-04 11:02:30.630186,orders_csv
146038,2/9/2015,standard,518,203.92,2026-02-04 11:02:30.630186,orders_csv
146087,7/6/2015,standard,193,301.96,2026-02-04 11:02:30.630186,orders_csv
146255,3/7/2015,first,890,807.54,2026-02-04 11:02:30.630186,orders_csv
146262,1/2/2015,standard,436,1816.696,2026-02-04 11:02:30.630186,orders_csv
146290,5/4/2015,standard,725,125.93,2026-02-04 11:02:30.630186,orders_csv
146465,11/20/2015,standard,702,24.192,2026-02-04 11:02:30.630186,orders_csv
146486,11/9/2015,second,527,1170.72,2026-02-04 11:02:30.630186,orders_csv
146563,8/24/2015,standard,198,2645.021,2026-02-04 11:02:30.630186,orders_csv
146675,4/16/2015,standard,602,1483.528,2026-02-04 11:02:30.630186,orders_csv
146696,12/14/2015,standard,946,8.096,2026-02-04 11:02:30.630186,orders_csv
146829,3/10/2015,same day,451,1.112,2026-02-04 11:02:30.630186,orders_csv
146948,7/16/2015,standard,849,299.75,2026-02-04 11:02:30.630186,orders_csv
147011,6/18/2015,standard,137,13.632,2026-02-04 11:02:30.630186,orders_csv
147102,9/19/2015,standard,566,66.36,2026-02-04 11:02:30.630186,orders_csv
147501,8/2/2015,standard,831,564.768,2026-02-04 11:02:30.630186,orders_csv
147529,2/7/2015,standard,705,324.11,2026-02-04 11:02:30.630186,orders_csv
147690,11/10/2015,standard,355,577.584,2026-02-04 11:02:30.630186,orders_csv
147788,5/31/2015,standard,590,1745.71,2026-02-04 11:02:30.630186,orders_csv
147816,9/24/2015,second,848,35.12,2026-02-04 11:02:30.630186,orders_csv
147830,12/15/2015,first,794,4190.206,2026-02-04 11:02:30.630186,orders_csv
147851,12/3/2015,standard,499,10.752,2026-02-04 11:02:30.630186,orders_csv
147879,5/7/2015,standard,217,45.68,2026-02-04 11:02:30.630186,orders_csv
148180,7/26/2015,standard,227,131.48,2026-02-04 11:02:30.630186,orders_csv
148250,12/13/2015,standard,855,147.44,2026-02-04 11:02:30.630186,orders_csv
148376,12/27/2015,standard,352,128.52,2026-02-04 11:02:30.630186,orders_csv
148432,11/7/2015,second,49,33.48,2026-02-04 11:02:30.630186,orders_csv
148495,8/13/2015,same day,283,31.56,2026-02-04 11:02:30.630186,orders_csv
148628,12/6/2015,standard,221,32.75,2026-02-04 11:02:30.630186,orders_csv
148635,7/25/2015,second,74,1288.848,2026-02-04 11:02:30.630186,orders_csv
148705,3/12/2015,standard,353,5.04,2026-02-04 11:02:30.630186,orders_csv
148712,4/17/2015,standard,792,172.606,2026-02-04 11:02:30.630186,orders_csv
148859,12/28/2015,standard,248,24.816,2026-02-04 11:02:30.630186,orders_csv
148873,10/1/2015,standard,71,111.76,2026-02-04 11:02:30.630186,orders_csv
148964,5/26/2015,standard,877,20.24,2026-02-04 11:02:30.630186,orders_csv
149083,9/25/2015,standard,426,479.716,2026-02-04 11:02:30.630186,orders_csv
149097,10/20/2015,standard,99,439.536,2026-02-04 11:02:30.630186,orders_csv
149300,11/22/2015,first,395,32.985,2026-02-04 11:02:30.630186,orders_csv
149342,4/20/2015,standard,143,896.31,2026-02-04 11:02:30.630186,orders_csv
149384,7/10/2015,same day,695,3.366,2026-02-04 11:02:30.630186,orders_csv
149517,9/19/2015,standard,284,60.84,2026-02-04 11:02:30.630186,orders_csv
149566,12/5/2015,standard,790,51.6,2026-02-04 11:02:30.630186,orders_csv
149587,1/31/2015,second,565,99.26,2026-02-04 11:02:30.630186,orders_csv
149601,5/28/2015,standard,927,93.79,2026-02-04 11:02:30.630186,orders_csv
149636,1/6/2015,standard,561,31.538,2026-02-04 11:02:30.630186,orders_csv
149650,10/24/2015,first,721,454.272,2026-02-04 11:02:30.630186,orders_csv
149678,4/13/2015,second,553,12.88,2026-02-04 11:02:30.630186,orders_csv
149713,9/18/2015,second,979,187.94,2026-02-04 11:02:30.630186,orders_csv
149734,9/3/2015,standard,875,200.984,2026-02-04 11:02:30.630186,orders_csv
149748,5/31/2015,second,167,345.26,2026-02-04 11:02:30.630186,orders_csv
149811,1/4/2015,standard,469,72.24,2026-02-04 11:02:30.630186,orders_csv
149846,5/22/2015,standard,202,3862.098,2026-02-04 11:02:30.630186,orders_csv
149909,11/13/2015,standard,154,210.82,2026-02-04 11:02:30.630186,orders_csv
149972,9/21/2015,first,923,609.436,2026-02-04 11:02:30.630186,orders_csv
149993,3/19/2015,first,576,10.9,2026-02-04 11:02:30.630186,orders_csv
150196,7/2/2015,first,965,19.44,2026-02-04 11:02:30.630186,orders_csv
150308,12/15/2015,standard,911,246.168,2026-02-04 11:02:30.630186,orders_csv
150413,10/19/2015,second,97,1.72,2026-02-04 11:02:30.630186,orders_csv
150441,8/13/2015,second,368,11.36,2026-02-04 11:02:30.630186,orders_csv
150511,9/18/2015,standard,403,18.54,2026-02-04 11:02:30.630186,orders_csv
150560,12/11/2015,first,944,196.62,2026-02-04 11:02:30.630186,orders_csv
150714,10/26/2015,standard,115,1215.269,2026-02-04 11:02:30.630186,orders_csv
150749,3/29/2015,second,3,5.56,2026-02-04 11:02:30.630186,orders_csv
150770,5/3/2015,first,480,460.844,2026-02-04 11:02:30.630186,orders_csv
150791,9/6/2015,standard,590,271.764,2026-02-04 11:02:30.630186,orders_csv
150875,11/16/2015,standard,295,1001.196,2026-02-04 11:02:30.630186,orders_csv
151043,11/14/2015,standard,192,47.984,2026-02-04 11:02:30.630186,orders_csv
151253,4/22/2015,standard,70,152.916,2026-02-04 11:02:30.630186,orders_csv
151470,9/20/2015,standard,342,45.584,2026-02-04 11:02:30.630186,orders_csv
151547,1/17/2015,standard,722,88.96,2026-02-04 11:02:30.630186,orders_csv
151589,12/27/2015,first,905,435.54,2026-02-04 11:02:30.630186,orders_csv
151624,9/8/2015,standard,795,21.36,2026-02-04 11:02:30.630186,orders_csv
151680,11/19/2015,second,896,141.96,2026-02-04 11:02:30.630186,orders_csv
151722,10/5/2015,standard,992,288.0,2026-02-04 11:02:30.630186,orders_csv
151785,3/5/2015,standard,685,7.104,2026-02-04 11:02:30.630186,orders_csv
151841,4/27/2015,standard,148,49.4,2026-02-04 11:02:30.630186,orders_csv
151869,9/25/2015,same day,605,122.622,2026-02-04 11:02:30.630186,orders_csv
152513,7/4/2015,second,722,22.848,2026-02-04 11:02:30.630186,orders_csv
152527,10/17/2015,same day,514,77.88,2026-02-04 11:02:30.630186,orders_csv
152611,2/20/2015,second,488,286.79,2026-02-04 11:02:30.630186,orders_csv
152681,1/17/2015,standard,244,6.68,2026-02-04 11:02:30.630186,orders_csv
152891,10/25/2015,standard,462,313.626,2026-02-04 11:02:30.630186,orders_csv
153038,12/18/2015,standard,84,94.688,2026-02-04 11:02:30.630186,orders_csv
153073,11/13/2015,same day,740,17.496,2026-02-04 11:02:30.630186,orders_csv
153108,3/5/2015,standard,421,84.61,2026-02-04 11:02:30.630186,orders_csv
153220,11/12/2015,first,273,15.7,2026-02-04 11:02:30.630186,orders_csv
153325,3/1/2015,second,387,58.72,2026-02-04 11:02:30.630186,orders_csv
153381,9/24/2015,standard,521,1423.34,2026-02-04 11:02:30.630186,orders_csv
153388,8/1/2015,standard,921,1011.696,2026-02-04 11:02:30.630186,orders_csv
153416,11/24/2015,standard,490,568.86,2026-02-04 11:02:30.630186,orders_csv
153423,6/22/2015,standard,477,1217.568,2026-02-04 11:02:30.630186,orders_csv
153535,5/20/2015,standard,11,169.544,2026-02-04 11:02:30.630186,orders_csv
153549,3/29/2015,second,400,1166.92,2026-02-04 11:02:30.630186,orders_csv
153612,12/22/2015,standard,152,17.12,2026-02-04 11:02:30.630186,orders_csv
153626,7/9/2015,standard,727,5.16,2026-02-04 11:02:30.630186,orders_csv
153717,12/25/2015,standard,510,255.58,2026-02-04 11:02:30.630186,orders_csv
153738,9/20/2015,first,812,37.68,2026-02-04 11:02:30.630186,orders_csv
153752,12/6/2015,second,473,173.94,2026-02-04 11:02:30.630186,orders_csv
153794,9/11/2015,standard,238,265.86,2026-02-04 11:02:30.630186,orders_csv
153878,4/25/2015,standard,546,330.15,2026-02-04 11:02:30.630186,orders_csv
153906,3/16/2015,standard,687,85.9,2026-02-04 11:02:30.630186,orders_csv
154144,12/20/2015,standard,318,55.48,2026-02-04 11:02:30.630186,orders_csv
154200,6/18/2015,standard,487,51.98,2026-02-04 11:02:30.630186,orders_csv
154284,12/21/2015,second,652,1349.63,2026-02-04 11:02:30.630186,orders_csv
154291,7/25/2015,standard,55,457.04,2026-02-04 11:02:30.630186,orders_csv
154326,2/15/2015,standard,473,974.9,2026-02-04 11:02:30.630186,orders_csv
154340,11/29/2015,first,464,56.3,2026-02-04 11:02:30.630186,orders_csv
154620,12/12/2015,standard,807,348.928,2026-02-04 11:02:30.630186,orders_csv
154746,11/14/2015,first,82,860.07,2026-02-04 11:02:30.630186,orders_csv
154795,12/20/2015,standard,516,22.288,2026-02-04 11:02:30.630186,orders_csv
154823,8/21/2015,standard,525,637.27,2026-02-04 11:02:30.630186,orders_csv
154886,11/8/2015,standard,180,119.9,2026-02-04 11:02:30.630186,orders_csv
154900,2/25/2015,standard,316,25.87,2026-02-04 11:02:30.630186,orders_csv
154921,5/23/2015,standard,709,186.69,2026-02-04 11:02:30.630186,orders_csv
154956,7/4/2015,standard,914,1099.96,2026-02-04 11:02:30.630186,orders_csv
