product_id,brand,title,price,category,rating,image_url,product_url,ingestion_timestamp,source_system
B002LITTNS,crocs,crocs crocband clog unisex-adult clog,160.0,new season,4.5,https://m.media-amazon.com/images/I/81MROkpW7IL._AC_UL320_.jpg,https://www.amazon.ae/dp/B002LITTNS,2026-02-04 10:57:22.370727,products_csv
B0B59KFSFM,nike,men's m nk df acd23 top ss short-sleeved soccer top,88.0,new season,4.6,https://m.media-amazon.com/images/I/61RJhdL3Z9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B59KFSFM,2026-02-04 10:57:22.370727,products_csv
B08CMN9GT2,yeieeo,yeieeo chiffon head wraps for women - solid color fashion bubble chiffon scarf hijab,25.0,new season,4.5,https://m.media-amazon.com/images/I/4140aCw53gL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08CMN9GT,2026-02-04 10:57:22.370727,products_csv
B0D2H6X7FG,airhas,men's barefoot shoes zero drop running shoes minimalist gym shoes for men deadlift cross training sneakers,176.0,new season,4.3,https://m.media-amazon.com/images/I/81inZBMvqfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D2H6X7FG,2026-02-04 10:57:22.370727,products_csv
B00CIZLR0C,thompson tee,men's sweatproof undershirt | cotton crew neck | original fit | with sweat pads,140.0,new season,4.4,https://m.media-amazon.com/images/I/61CqFnC+KvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00CIZLR0C,2026-02-04 10:57:22.370727,products_csv
B079K963KG,rickyh style,"rickyh style red/black graffiti school backpack for girls & boys students, men & women, lightweight with laptop compartment-dark red",124.37,new season,4.5,https://m.media-amazon.com/images/I/61ctD0qzE8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B079K963KG,2026-02-04 10:57:22.370727,products_csv
B0CDQGC4XZ,trylo,women riza cottonfit-nude-36-e-cup casual (pack of 1),23.0,new season,4.2,https://m.media-amazon.com/images/I/71JUrH0CbcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CDQGC4XZ,2026-02-04 10:57:22.370727,products_csv
B08JKNLY52,columbia,men's basin trail iii jacket,110.0,new season,4.3,https://m.media-amazon.com/images/I/51knbI6EgRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08JKNLY,2026-02-04 10:57:22.370727,products_csv
B0BQWM2N13,adidas,unisex adults essentials linear backpack,66.0,new season,4.6,https://m.media-amazon.com/images/I/81JE+ds4mnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQWM2N13,2026-02-04 10:57:22.370727,products_csv
B0B4SBFYXZ,crocs,crocs baya clog unisex adult unisex-adult clog,155.61,new season,4.6,https://m.media-amazon.com/images/I/41lIFM1wa5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B4SBFYXZ,2026-02-04 10:57:22.370727,products_csv
B09M7K4XG1,reebok,mens identity small logo t-shirts,66.0,new season,4.4,https://m.media-amazon.com/images/I/51GJhlpTeHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09M7K4XG,2026-02-04 10:57:22.370727,products_csv
B007B9MI1M,crocs,crocs crocband clog unisex adult unisex-adult clog,249.0,new season,4.5,https://m.media-amazon.com/images/I/51an9e56IAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B007B9MI1M,2026-02-04 10:57:22.370727,products_csv
B0DNFNBBG4,puma,bella donna sd alpine snow-puma black womens shoes,235.0,new season,5.0,https://m.media-amazon.com/images/I/61U6Rrh21GL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DNFNBBG4,2026-02-04 10:57:22.370727,products_csv
B0CJRRDF22,casio,"men's watch - mtp-vd01d-1cvudf black dial, silver band",104.0,new season,5.0,https://m.media-amazon.com/images/I/61ZVvmXIgjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CJRRDF,2026-02-04 10:57:22.370727,products_csv
B0C3LR5B5G,fintie,"passport holder travel wallet for family, rfid blocking travel document organizer clutch bag for passports, business cards, credit cards, boarding passes,",111.0,new season,4.6,https://m.media-amazon.com/images/I/81kvN-tnYNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C3LR5B5G,2026-02-04 10:57:22.370727,products_csv
B0DNFNBBG4,puma,bella donna sd alpine snow-puma black womens shoes,235.0,new season,5.0,https://m.media-amazon.com/images/I/61U6Rrh21GL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DNFNBBG4,2026-02-04 10:57:22.370727,products_csv
B0CJRRDF22,casio,"men's watch - mtp-vd01d-1cvudf black dial, silver band",104.0,new season,5.0,https://m.media-amazon.com/images/I/61ZVvmXIgjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CJRRDF,2026-02-04 10:57:22.370727,products_csv
B0C3LR5B5G,fintie,"passport holder travel wallet for family, rfid blocking travel document organizer clutch bag for passports, business cards, credit cards, boarding passes,",111.0,new season,4.6,https://m.media-amazon.com/images/I/81kvN-tnYNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C3LR5B5G,2026-02-04 10:57:22.370727,products_csv
B0F5BSTJDQ,asics,jolt 4 ps boys performance running shoes,141.82,new season,4.5,https://m.media-amazon.com/images/I/71CExrViPwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F5BSTJDQ,2026-02-04 10:57:22.370727,products_csv
B0DNSL3SCJ,asics,versablast 4 womens sneaker,255.0,new season,5.0,https://m.media-amazon.com/images/I/71Z+yi7HWML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DNSL3SCJ,2026-02-04 10:57:22.370727,products_csv
B0DC93L3JD,ray-ban,boys' ry1626dc clip-on sunglasses for rectangular prescription eyewear frames,64.0,new season,2.3,https://m.media-amazon.com/images/I/51+uBxzjxVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DC93L3JD,2026-02-04 10:57:22.370727,products_csv
B07NPWP1Q6,shining diva fashion,stylish bracelet for women,22.27,new season,4.1,https://m.media-amazon.com/images/I/51It+fREv7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07NPWP1Q6,2026-02-04 10:57:22.370727,products_csv
B0BJDHP13Y,etaishow,cat face 2pcs kids rolling backpack for elementary school carry on preschool school bag bookbag with wheels for boys girls,260.0,new season,4.1,https://m.media-amazon.com/images/I/51n9-zq4gkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BJDHP13Y,2026-02-04 10:57:22.370727,products_csv
B093QJJLQ4,new balance,women's 574 trainers,206.1,new season,4.6,https://m.media-amazon.com/images/I/51bWK0yNBVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B093QJJLQ4,2026-02-04 10:57:22.370727,products_csv
B0C8629SZT,skechers,hands free slip-ins tilido fletchit comp toe mens construction shoe,192.66,new season,4.3,https://m.media-amazon.com/images/I/71dJ780KUkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C8629SZT,2026-02-04 10:57:22.370727,products_csv
B0B3LY7W9N,skechers,gowalk flex - athletic slip-on casual loafer walking mens shoes,133.11,new season,4.6,https://m.media-amazon.com/images/I/71on9reAJUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B3LY7W9N,2026-02-04 10:57:22.370727,products_csv
B078HVC5YL,shining diva fashion,shining diva fashion,27.46,new season,4.1,https://m.media-amazon.com/images/I/71awbHuSu7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B078HVC5YL,2026-02-04 10:57:22.370727,products_csv
B0CP9MVJ3F,skechers,men's slade-lucan sneaker,184.0,new season,4.7,https://m.media-amazon.com/images/I/71BxIqETvnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CP9MVJ3F,2026-02-04 10:57:22.370727,products_csv
B0CB254GMD,skechers,summits mens shoes,156.78,new season,4.7,https://m.media-amazon.com/images/I/711O01I5HPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CB254GMD,2026-02-04 10:57:22.370727,products_csv
B0BZXKR8HQ,under armour,charged commit tr 4 mens shoes,275.0,new season,4.4,https://m.media-amazon.com/images/I/61Tjaxn2TFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BZXKR8HQ,2026-02-04 10:57:22.370727,products_csv
B0CNCY4FD9,under armour,unisex-adult ua triumph campus bp backpack,139.0,new season,4.5,https://m.media-amazon.com/images/I/61+sg5pfxmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CNCY4FD9,2026-02-04 10:57:22.370727,products_csv
B0DRCS1S95,guess,womens delphine tote handbag,219.0,new season,,https://m.media-amazon.com/images/I/718ikFyUeIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DRCS1S9,2026-02-04 10:57:22.370727,products_csv
B0C68QGFX4,breaksun,retro oval sunglasses for women men fashion small oval sunglasses 90s vintage shades,64.0,new season,4.4,https://m.media-amazon.com/images/I/61ENZMRFpQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C68QGFX4,2026-02-04 10:57:22.370727,products_csv
B09B12QLSM,nike,unisex-adult everyday cushion ankle 3 pack 3 pair socks,60.0,new season,4.5,https://m.media-amazon.com/images/I/71kZIpNEuoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09B12QLSM,2026-02-04 10:57:22.370727,products_csv
B07B8RTM9J,crocs,crocs bayaband slide unisex adult unisex-adult slide sandal,134.55,new season,4.5,https://m.media-amazon.com/images/I/71GI8bhLm-L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07B8RTM9J,2026-02-04 10:57:22.370727,products_csv
B0DHY5ZCSR,adidas,unisex linear backpack backpack,55.0,new season,4.5,https://m.media-amazon.com/images/I/61O3LzF3SFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DHY5ZCSR,2026-02-04 10:57:22.370727,products_csv
B0DJNRNY2C,adidas,unisex kids kids linear backpack,46.0,new season,4.3,https://m.media-amazon.com/images/I/81mZSZhPQiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DJNRNY2C,2026-02-04 10:57:22.370727,products_csv
B0C85XTMNR,nike,star runner 4 nn td boys laced shoes,173.48,new season,4.4,https://m.media-amazon.com/images/I/712-Tm8wLvL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C85XTMNR,2026-02-04 10:57:22.370727,products_csv
B08H4KYDWX,gsks,mens shapewear shapewear,47.31,new season,3.8,https://m.media-amazon.com/images/I/51q-+FD4d7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08H4KYDWX,2026-02-04 10:57:22.370727,products_csv
B0D3HZW5BM,skechers,prewitt mens shoes,159.0,new season,4.4,https://m.media-amazon.com/images/I/61QqZiCuvFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D3HZW5BM,2026-02-04 10:57:22.370727,products_csv
B0C2H8DKT7,allegra k,womens 2 piece suit skirt set business,162.58,new season,4.2,https://m.media-amazon.com/images/I/51qm8xRuqwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C2H8DKT7,2026-02-04 10:57:22.370727,products_csv
B08R6FGXS7,adidas,mens essentials 3-stripes t-shirt,90.3,new season,4.1,https://m.media-amazon.com/images/I/61t1UftIP2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08R6FGXS7,2026-02-04 10:57:22.370727,products_csv
B00N1997B0,guess,"""basic g logo heart link bracelet, one size, one size, silver tone",49.0,new season,4.2,https://m.media-amazon.com/images/I/81ekP7iAUgS._AC_UL320_.jpg,https://www.amazon.ae/dp/B00N1997B,2026-02-04 10:57:22.370727,products_csv
B08Z756W7C,michael kors,womens sm phone crossbody crossbody bag,539.0,new season,4.6,https://m.media-amazon.com/images/I/71DMZ52KwlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08Z756W7C,2026-02-04 10:57:22.370727,products_csv
B07P3LCZXN,mosiso,"56 inch shoulder strap, adjustable thick soft universal replacement non-slip fit padded with metal swivel hooks for laptop shoulder/messenger/crossbody bag",41.99,new season,4.5,https://m.media-amazon.com/images/I/71pRLAfTLyL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07P3LCZXN,2026-02-04 10:57:22.370727,products_csv
B0F62XS9LX,jansport,unisex superbreak one backpacks,144.8,new season,5.0,https://m.media-amazon.com/images/I/81VI30OFqXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F62XS9LX,2026-02-04 10:57:22.370727,products_csv
B0BTGN9WQH,lanshiya,lanshiya cute aesthetic backpack for girls middle school students bookbag teens solid color lightweight travel daypack,116.15,new season,4.3,https://m.media-amazon.com/images/I/71VM1wDSivL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BTGN9WQH,2026-02-04 10:57:22.370727,products_csv
B077G9SV4V,crocs,unisex adult bayaband clog,143.08,new season,4.4,https://m.media-amazon.com/images/I/71aO1V7phzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B077G9SV4V,2026-02-04 10:57:22.370727,products_csv
B0DBM73FKN,havaianas,"elegance, flip flop women",63.0,new season,4.5,https://m.media-amazon.com/images/I/61MxJ0mbUlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DBM73FKN,2026-02-04 10:57:22.370727,products_csv
B0B2ZXX2D3,eminent,"checked luggage 28 inches – polypropylene hard case luggage sets with 4 double spinner wheels tsa lock (checked luggage 28-inch, black)",480.0,new season,4.4,https://m.media-amazon.com/images/I/81J5eMUOZpL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B2ZXX2D3,2026-02-04 10:57:22.370727,products_csv
B0DJF9XMR6,aldo,"womens wallet ranaleraen, brown",74.0,new season,,https://m.media-amazon.com/images/I/61Le2yylHCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DJF9XMR6,2026-02-04 10:57:22.370727,products_csv
B098F4F738,nike,air max sc mens laced shoes,227.0,new season,4.2,https://m.media-amazon.com/images/I/51AtZaGgJBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B098F4F738,2026-02-04 10:57:22.370727,products_csv
B0BQWXTGQW,adidas,"unisex's tennis wristband socks white/white/black, m",59.0,new season,4.4,https://m.media-amazon.com/images/I/61NatYLTqsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQWXTGQW,2026-02-04 10:57:22.370727,products_csv
B09TRHHGGK,guess,loven womens sneaker,123.93,new season,4.5,https://m.media-amazon.com/images/I/51+5m+zzkzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09TRHHGGK,2026-02-04 10:57:22.370727,products_csv
B097767GLR,crocs,women 207431-2q9 brooklyn buckle low wedge,149.0,new season,4.2,https://m.media-amazon.com/images/I/716GAIXkZNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B097767GLR,2026-02-04 10:57:22.370727,products_csv
B0C29DWQ2X,under armour,boys branded lockup adjustable hat hat,68.0,new season,4.5,https://m.media-amazon.com/images/I/51Qfv++5LWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C29DWQ2X,2026-02-04 10:57:22.370727,products_csv
B0CM112LTF,juoxeepy,saddle bag for women shoulder bag crescent purse trendy crossbody bag hobo handbag,223.18,new season,4.0,https://m.media-amazon.com/images/I/71OMkvvTzdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CM112LTF,2026-02-04 10:57:22.370727,products_csv
B0FG36W2YF,jansport,metro pack lite right pack misty rose ek0a5blcn591,106.0,new season,,https://m.media-amazon.com/images/I/81EZzIcHG8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0FG36W2YF,2026-02-04 10:57:22.370727,products_csv
B0785FWNL6,under armour,mens tech 2.0 round neck short sleeve mns short sleeve,77.77,new season,4.5,https://m.media-amazon.com/images/I/713faYVyhcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0785FWNL6,2026-02-04 10:57:22.370727,products_csv
B0F8HHHB65,senator,"unisex hard case luggage lightweight pp fashion trolley luggage with 360° degree 4 twin wheel and safe zippers kh1010 (checked luggage 24-inch, black)",95.0,new season,2.7,https://m.media-amazon.com/images/I/71r1w96Bb7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F8HHHB6,2026-02-04 10:57:22.370727,products_csv
B0D2NVRSTK,crocs,crocband flip unisex-adult flip-flop,112.7,new season,4.5,https://m.media-amazon.com/images/I/618TAto0ZhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D2NVRSTK,2026-02-04 10:57:22.370727,products_csv
B07MTYZ1T7,leotruny,womens no show socks no show socks,45.6,new season,4.3,https://m.media-amazon.com/images/I/81Q6kZ4CTIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07MTYZ1T7,2026-02-04 10:57:22.370727,products_csv
B0CRQWS49L,darong,women's 2 piece outfits lounge sets ruched short sleeve tops and high waisted wide leg pants tracksuit sets,79.0,new season,4.2,https://m.media-amazon.com/images/I/61P9YsIUcPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CRQWS49L,2026-02-04 10:57:22.370727,products_csv
B09QMBP112,boss,mens tshirtrn comfort 2p t-shirt,75.83,new season,4.3,https://m.media-amazon.com/images/I/51xPebWQwBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09QMBP,2026-02-04 10:57:22.370727,products_csv
B0D9R121GW,guess,womens laurel slg large zip around shoulder bag,278.96,new season,5.0,https://m.media-amazon.com/images/I/519jDmnp0yL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D9R121GW,2026-02-04 10:57:22.370727,products_csv
B091733NQD,kotty,women jeans jeans,41.0,new season,3.8,https://m.media-amazon.com/images/I/51L9XUDbEuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B091733NQD,2026-02-04 10:57:22.370727,products_csv
B0C6Q7LJGX,defacto,boys b0667a8 t-shirt,21.0,new season,4.6,https://m.media-amazon.com/images/I/71FD3MjsOqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C6Q7LJGX,2026-02-04 10:57:22.370727,products_csv
B0777456WG,tommy jeans,tommy jeans mens original stretch slim fit shirts,179.0,new season,4.1,https://m.media-amazon.com/images/I/61H0kh5cJGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0777456WG,2026-02-04 10:57:22.370727,products_csv
B00LJKK13Q,s-zone,oversized canvas genuine leather trim travel tote duffel sport duffle overnight weekender shoulder bag carry on,307.1,new season,4.6,https://m.media-amazon.com/images/I/71+Gabv3Y4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B00LJKK13Q,2026-02-04 10:57:22.370727,products_csv
B09YXNJXJS,puma,men's smash 3.0 basketball,159.21,new season,4.4,https://m.media-amazon.com/images/I/61hd-YFceoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09YXNJXJS,2026-02-04 10:57:22.370727,products_csv
B0DJF9VWLK,aldo,mens maximilian casual bag,225.0,new season,,https://m.media-amazon.com/images/I/71Wu-du8w+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DJF9VWLK,2026-02-04 10:57:22.370727,products_csv
B0F679F5G7,warner bros,boys warner bros. batman kids's boy's short sleeve t-shirt western (pack of 1),33.92,new season,,https://m.media-amazon.com/images/I/814164q+UFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F679F5G7,2026-02-04 10:57:22.370727,products_csv
B0DHWKGQLD,adidas,adilette showers unisex-adult slides,76.0,new season,4.2,https://m.media-amazon.com/images/I/61NMRp33sVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DHWKGQLD,2026-02-04 10:57:22.370727,products_csv
B0D9P921QK,nike,flex experience rn 12 mens laced shoes,212.0,new season,4.2,https://m.media-amazon.com/images/I/61lxQdQdyHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D9P921QK,2026-02-04 10:57:22.370727,products_csv
B0BGHYFLRH,iioscre,unisex adult crossbody bag-001 luggage- carry-on luggage,35.0,new season,4.4,https://m.media-amazon.com/images/I/41du7hPQg3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BGHYFLRH,2026-02-04 10:57:22.370727,products_csv
B0CRZ17GYL,nike,mens hritg - hmn crft crossbody bags,89.0,new season,4.5,https://m.media-amazon.com/images/I/81Kp2+0gLML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CRZ17GYL,2026-02-04 10:57:22.370727,products_csv
B0BQRMFNTW,tingrise,women's flats shoes pointed toe knit ballet comfortable dressy slip on flat,145.0,new season,4.4,https://m.media-amazon.com/images/I/71w6A2cTkQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQRMFNTW,2026-02-04 10:57:22.370727,products_csv
B0CL7J7J4S,skechers,women's cali brightest day arch fit,251.98,new season,4.4,https://m.media-amazon.com/images/I/71n6IcGKcgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CL7J7J4S,2026-02-04 10:57:22.370727,products_csv
B0F9WNYXJ8,senator,"17-inch premium pilot bag water resistant 4 spinner wheeled rolling laptop case multifunctional compartments with safe zippers for unisex, kh102",270.0,new season,5.0,https://m.media-amazon.com/images/I/81G9iaa3dYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0F9WNYXJ8,2026-02-04 10:57:22.370727,products_csv
B0D2RY4N7S,vera bradley,womens nylon large bancroft backpack nylon large bancroft backpack,439.0,new season,4.6,https://m.media-amazon.com/images/I/61LlcrDqkoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D2RY4N7S,2026-02-04 10:57:22.370727,products_csv
B0CN91G4VF,asics,upcourt 6 men's indoor sport shoes,199.0,new season,4.0,https://m.media-amazon.com/images/I/610mlYfXcIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CN91G4VF,2026-02-04 10:57:22.370727,products_csv
B0BZWYN1GV,under armour,ua charged valsetz zip mens shoes,367.68,new season,4.5,https://m.media-amazon.com/images/I/418LIA+5v1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BZWYN1GV,2026-02-04 10:57:22.370727,products_csv
B0D16D6LMM,under armour,women's tech play up shorts,51.0,new season,4.6,https://m.media-amazon.com/images/I/61PAQ6BiGbL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D16D6LMM,2026-02-04 10:57:22.370727,products_csv
B0CQM6NBFJ,jack & jones,mens jjejaxon jersey blazer suit jacket (pack of 1),202.3,new season,3.7,https://m.media-amazon.com/images/I/61QrkHOSXEL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CQM6NBFJ,2026-02-04 10:57:22.370727,products_csv
B0BQVQVF7G,fossil,"raquel watch for women, quartz movement with stainless steel or leather strap",379.0,new season,4.3,https://m.media-amazon.com/images/I/51GoifB9vtL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQVQVF7G,2026-02-04 10:57:22.370727,products_csv
B06ZZ2BZDQ,lee,men's extreme motion straight taper jean,132.0,new season,4.5,https://m.media-amazon.com/images/I/813vGiwzDiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B06ZZ2BZDQ,2026-02-04 10:57:22.370727,products_csv
B0D2NVQ3DT,crocs,kids crocband clog k,119.0,new season,4.6,https://m.media-amazon.com/images/I/516bQgBDoBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D2NVQ3DT,2026-02-04 10:57:22.370727,products_csv
B094C8KMT7,dr. scholl's,time off womens oxford,401.91,new season,4.2,https://m.media-amazon.com/images/I/61MubdIPbkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B094C8KMT7,2026-02-04 10:57:22.370727,products_csv
B07S7QBS3R,shining diva fashion,"multilayer cubic zirconia crystal charm bangle gold plated bracelet for women (rrsd10673b, golden), set of 5",12.0,new season,3.7,https://m.media-amazon.com/images/I/51TaRLrQiAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07S7QBS3R,2026-02-04 10:57:22.370727,products_csv
B0CD3J4X25,nike,unisex kids y nk brsla jdi mini bkpk backpack,87.0,new season,4.3,https://m.media-amazon.com/images/I/812eqkiO1HL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CD3J4X,2026-02-04 10:57:22.370727,products_csv
B01IA6CIA0,skechers,"cankton-u mens industrial sneaker shoes , brown , 39.5 eu",269.09,new season,4.3,https://m.media-amazon.com/images/I/81pQJ843TDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01IA6CIA,2026-02-04 10:57:22.370727,products_csv
B0DYL5M789,nike,gym club duffel bags for kids sweet beet/sweet beet/(platinum violet) misc,99.0,new season,,https://m.media-amazon.com/images/I/810rl4P6Z5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DYL5M789,2026-02-04 10:57:22.370727,products_csv
B0D33VKL78,adidas,"pencil case em li kids unisex child bag,white,one size",43.0,new season,1.0,https://m.media-amazon.com/images/I/71zJkXsh2HL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D33VKL78,2026-02-04 10:57:22.370727,products_csv
B0CKXTZPR8,adidas,tensaur run 2.0 unisex-child shoes,109.76,new season,4.5,https://m.media-amazon.com/images/I/61KPdHRAPwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CKXTZPR8,2026-02-04 10:57:22.370727,products_csv
B0CC3Y189P,skechers,microspec max unisex-child sneaker,184.55,new season,4.6,https://m.media-amazon.com/images/I/61PrmPbWnRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CC3Y189P,2026-02-04 10:57:22.370727,products_csv
B075NWCNST,nautica,men's 8.5” deck short chino pants,126.0,new season,4.6,https://m.media-amazon.com/images/I/81-3JnVH4dL._AC_UL320_.jpg,https://www.amazon.ae/dp/B075NWCNST,2026-02-04 10:57:22.370727,products_csv
B0CXGHNRTT,wrangler,"men’s full grain genuine leather 35mm thick casual belt for jeans, pants",104.19,new season,4.4,https://m.media-amazon.com/images/I/81+2G+o8grL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CXGHNRTT,2026-02-04 10:57:22.370727,products_csv
B0CKY15T4P,adidas,duramo sl w womens shoes,257.14,new season,4.3,https://m.media-amazon.com/images/I/71pz4cp-F6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CKY15T4P,2026-02-04 10:57:22.370727,products_csv
B0D47ZXJ7S,herschel,unisex herschel heritage™ kids backpack backpack,139.0,new season,,https://m.media-amazon.com/images/I/71hE0dHeBiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0D47ZXJ7S,2026-02-04 10:57:22.370727,products_csv
B0CG2R6HG4,skechers,go walk max walker sally womens sneaker,275.0,new season,4.4,https://m.media-amazon.com/images/I/61YrDWXawLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CG2R6HG4,2026-02-04 10:57:22.370727,products_csv
B0C3WR5HDL,eastpak,"trans4 s suitcase, 54 x 35 x 23 cm, 44 l",670.57,new season,4.5,https://m.media-amazon.com/images/I/61gAdOly8wL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C3WR5HDL,2026-02-04 10:57:22.370727,products_csv
B0C1T6W5K8,tommy hilfiger,womens poppy th backpack aw0aw15641 backpacks,255.0,new season,4.7,https://m.media-amazon.com/images/I/51qkWayPI4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C1T6W5K8,2026-02-04 10:57:22.370727,products_csv
B0C4N6MWZ9,apafes,women summer cotton linen short sets 2 piece shorts top lounge beach vacation two piece outfits tracksuits,30.11,new season,3.9,https://m.media-amazon.com/images/I/81eV1GAhAcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C4N6MWZ9,2026-02-04 10:57:22.370727,products_csv
B0DLL7TJKL,adidas,must haves puffy small bag shoulder bag for unisex-adult black ns,76.0,new season,5.0,https://m.media-amazon.com/images/I/61DihkFd+YL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0DLL7TJKL,2026-02-04 10:57:22.370727,products_csv
B0BQW52G1Z,new balance,530 womens shoes,332.96,new season,4.4,https://m.media-amazon.com/images/I/51sqPbDNi5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQW52G1Z,2026-02-04 10:57:22.370727,products_csv
